timebase,lv_dab.i_out,lv_dab.i_in,lv_dab.v_out,mv_dab.v_out,mv_dab.i_in
0.51636,0,16.9307,26.8455,245.876,103.87
0.5164,0,16.9247,26.6776,245.881,103.867
0.51644,0,16.916,26.8146,245.886,103.863
0.51648,0,16.914,26.7782,245.89,103.859
0.51652,0,16.9123,26.7846,245.895,103.855
0.51656,0,16.9071,26.7945,245.898,103.85
0.5166,0,16.8998,26.6996,245.902,103.845
0.51664,0,16.8796,26.498,245.905,103.839
0.51668,0,16.8276,26.415,245.908,103.834
0.51672,0,16.7591,26.302,245.91,103.829
0.51676,0,16.6929,26.3166,245.914,103.823
0.5168,0,16.6539,26.3632,245.918,103.818
0.51684,0,16.6509,26.3077,245.923,103.811
0.51688,0,16.6583,26.2604,245.928,103.805
0.51692,0,16.6517,26.2846,245.932,103.798
0.51696,0,16.6346,26.393,245.935,103.791
0.517,0,16.6314,26.3128,245.937,103.783
0.51704,0,16.6304,26.5369,245.94,103.775
0.51708,0,16.6533,26.4372,245.942,103.768
0.51712,0,16.6712,26.4279,245.943,103.761
0.51716,0,16.6682,26.3721,245.943,103.754
0.5172,0,16.6433,26.2186,245.942,103.746
0.51724,0,16.594,26.3029,245.941,103.739
0.51728,0,16.5574,26.2611,245.941,103.731
0.51732,0,16.5423,26.1103,245.941,103.724
0.51736,0,16.5229,26.0865,245.941,103.717
0.5174,0,16.4947,26.1618,245.94,103.71
0.51744,0,16.479,26.129,245.94,103.703
0.51748,0,16.4752,26.1365,245.939,103.696
0.51752,0,16.477,26.0777,245.938,103.689
0.51756,0,16.47,26.0752,245.937,103.683
0.5176,0,16.4554,26.0223,245.935,103.676
0.51764,0,16.4346,26.1595,245.933,103.669
0.51768,0,16.4347,26.165,245.931,103.663
0.51772,0,16.4528,26.1423,245.929,103.656
0.51776,0,16.4682,26.2353,245.927,103.65
0.5178,0,16.4824,26.1431,245.924,103.644
0.51784,0,16.4794,26.2585,245.92,103.639
0.51788,0,16.4797,26.1655,245.915,103.633
0.51792,0,16.475,26.1853,245.911,103.629
0.51796,0,16.4687,26.2584,245.907,103.624
0.518,0,16.4745,26.4594,245.902,103.62
0.51804,0,16.5141,26.5389,245.898,103.616
0.51808,0,16.5734,26.3967,245.893,103.612
0.51812,0,16.5994,26.4888,245.887,103.609
0.51816,0,16.5982,26.5281,245.879,103.606
0.5182,0,16.593,26.3302,245.872,103.604
0.51824,0,16.5695,26.1971,245.865,103.602
0.51828,0,16.5236,26.4408,245.859,103.601
0.51832,0,16.5132,26.5044,245.853,103.599
0.51836,0,16.5499,26.3573,245.848,103.599
0.5184,0,16.5806,26.323,245.844,103.599
0.51844,0,16.5792,26.3136,245.838,103.599
0.51848,0,16.5565,26.3798,245.832,103.6
0.51852,0,16.545,26.5506,245.826,103.6
0.51856,0,16.5753,26.3895,245.822,103.601
0.5186,0,16.6047,26.2997,245.818,103.603
0.51864,0,16.6001,26.2648,245.813,103.605
0.51868,0,16.5695,26.2091,245.807,103.607
0.51872,0,16.5342,26.033,245.803,103.609
0.51876,0,16.4929,26.0749,245.8,103.612
0.5188,0,16.4688,26.0803,245.797,103.614
0.51884,0,16.4701,26.1172,245.796,103.617
0.51888,0,16.4916,26.142,245.795,103.62
0.51892,0,16.5188,26.1657,245.794,103.623
0.51896,0,16.5408,26.2367,245.793,103.626
0.519,0,16.5614,25.813,245.791,103.629
0.51904,0,16.5229,26.1342,245.789,103.632
0.51908,0,16.495,26.1319,245.788,103.636
0.51912,0,16.5055,25.9585,245.788,103.639
0.51916,0,16.5164,26.0471,245.788,103.642
0.5192,0,16.525,25.8326,245.788,103.645
0.51924,0,16.5039,25.8125,245.788,103.648
0.51928,0,16.4665,26.0031,245.788,103.651
0.51932,0,16.4655,25.9818,245.789,103.655
0.51936,0,16.4959,25.9878,245.791,103.658
0.5194,0,16.5311,26.0967,245.793,103.661
0.51944,0,16.5654,26.0867,245.794,103.663
0.51948,0,16.5871,26.0673,245.794,103.666
0.51952,0,16.5916,26.0595,245.794,103.668
0.51956,0,16.5862,26.0906,245.794,103.671
0.5196,0,16.5854,26.0099,245.795,103.674
0.51964,0,16.5823,26.2444,245.795,103.676
0.51968,0,16.6088,26.2788,245.796,103.679
0.51972,0,16.6561,26.269,245.797,103.681
0.51976,0,16.6946,26.1046,245.797,103.684
0.5198,0,16.6877,26.2378,245.797,103.686
0.51984,0,16.6699,26.3366,245.796,103.688
0.51988,0,16.6786,26.4697,245.796,103.691
0.51992,0,16.7257,26.4207,245.796,103.693
0.51996,0,16.7729,26.2853,245.797,103.696
0.52,0,16.7765,26.3732,245.796,103.698
0.52004,0,16.7589,26.3088,245.794,103.701
0.52008,0,16.7376,26.4032,245.793,103.704
0.52012,0,16.7398,26.3141,245.793,103.706
0.52016,0,16.7491,26.3081,245.794,103.709
0.5202,0,16.7537,26.3252,245.794,103.711
0.52024,0,16.7547,26.4304,245.795,103.714
0.52028,0,16.7692,26.3171,245.795,103.716
0.52032,0,16.7765,26.343,245.796,103.719
0.52036,0,16.7757,26.4982,245.796,103.722
0.5204,0,16.7928,26.5343,245.797,103.724
0.52044,0,16.8265,26.4011,245.797,103.726
0.52048,0,16.8391,26.3084,245.798,103.729
0.52052,0,16.8151,26.3052,245.797,103.731
0.52056,0,16.7785,26.3671,245.797,103.733
0.5206,0,16.764,26.4047,245.798,103.734
0.52064,0,16.7805,26.3656,245.8,103.737
0.52068,0,16.8035,26.5129,245.802,103.74
0.52072,0,16.8341,26.6963,245.803,103.741
0.52076,0,16.8843,26.5513,245.804,103.743
0.5208,0,16.9125,26.4173,245.804,103.745
0.52084,0,16.8911,26.519,245.804,103.746
0.52088,0,16.86,26.3516,245.803,103.748
0.52092,0,16.8258,26.5508,245.804,103.75
0.52096,0,16.8285,26.5753,245.805,103.752
0.521,0,16.8631,26.576,245.807,103.754
0.52104,0,16.8996,26.5844,245.808,103.756
0.52108,0,16.9177,26.7685,245.809,103.757
0.52112,0,16.94,26.6253,245.809,103.758
0.52116,0,16.9459,26.5259,245.809,103.759
0.5212,0,16.9228,26.53,245.808,103.761
0.52124,0,16.891,26.5564,245.808,103.763
0.52128,0,16.8756,26.4139,245.809,103.764
0.52132,0,16.8613,26.4775,245.81,103.765
0.52136,0,16.8556,26.5097,245.812,103.767
0.5214,0,16.8627,26.6198,245.814,103.768
0.52144,0,16.8889,26.6977,245.815,103.769
0.52148,0,16.9278,26.597,245.817,103.77
0.52152,0,16.9449,26.6562,245.818,103.77
0.52156,0,16.9435,26.4975,245.818,103.771
0.5216,0,16.9149,26.5311,245.818,103.772
0.52164,0,16.8845,26.5177,245.818,103.773
0.52168,0,16.8693,26.6112,245.82,103.774
0.52172,0,16.8823,26.4952,245.821,103.775
0.52176,0,16.8929,26.5641,245.823,103.775
0.5218,0,16.8979,26.6169,245.824,103.775
0.52184,0,16.9055,26.6275,245.826,103.775
0.52188,0,16.9156,26.4699,245.827,103.776
0.52192,0,16.9025,26.6812,245.827,103.776
0.52196,0,16.9021,26.5352,245.828,103.776
0.522,0,16.9003,26.6436,245.829,103.776
0.52204,0,16.9065,26.5746,245.83,103.776
0.52208,0,16.9089,26.7866,245.831,103.776
0.52212,0,16.932,26.7865,245.832,103.776
0.52216,0,16.9647,26.5788,245.833,103.776
0.5222,0,16.9597,26.6086,245.833,103.776
0.52224,0,16.9281,26.6541,245.832,103.776
0.52228,0,16.9044,26.6568,245.832,103.775
0.52232,0,16.9021,26.569,245.833,103.775
0.52236,0,16.9022,26.4144,245.834,103.775
0.5224,0,16.8765,26.5192,245.835,103.775
0.52244,0,16.8525,26.6469,245.835,103.775
0.52248,0,16.8622,26.6196,245.837,103.774
0.52252,0,16.8895,26.7296,245.838,103.774
0.52256,0,16.9246,26.6014,245.839,103.773
0.5226,0,16.9322,26.4867,245.84,103.772
0.52264,0,16.8986,26.5066,245.839,103.772
0.52268,0,16.8556,26.5638,245.839,103.771
0.52272,0,16.8388,26.6023,245.84,103.77
0.52276,0,16.8544,26.5814,245.841,103.769
0.5228,0,16.8777,26.6844,245.843,103.769
0.52284,0,16.9026,26.6644,245.843,103.768
0.52288,0,16.9161,26.797,245.843,103.768
0.52292,0,16.9325,26.9547,245.843,103.767
0.52296,0,16.9698,27.128,245.842,103.766
0.523,0,17.0314,26.9198,245.842,103.765
0.52304,0,17.0576,26.7071,245.84,103.764
0.52308,0,17.0123,26.681,245.837,103.763
0.52312,0,16.9348,26.8145,245.833,103.763
0.52316,0,16.897,26.8995,245.832,103.763
0.5232,0,16.921,26.9236,245.833,103.764
0.52324,0,16.9741,27.1177,245.833,103.764
0.52328,0,17.0378,26.7386,245.833,103.764
0.52332,0,17.0316,26.9604,245.831,103.763
0.52336,0,16.999,26.6185,245.828,103.763
0.5234,0,16.9352,26.7277,245.826,103.764
0.52344,0,16.8883,26.8461,245.825,103.764
0.52348,0,16.8945,26.8328,245.825,103.764
0.52352,0,16.9311,26.8447,245.827,103.765
0.52356,0,16.9634,26.8709,245.827,103.765
0.5236,0,16.9765,26.8269,245.826,103.765
0.52364,0,16.9668,26.9194,245.825,103.766
0.52368,0,16.9604,27.055,245.824,103.766
0.52372,0,16.9826,27.0003,245.824,103.766
0.52376,0,17.0103,26.79,245.823,103.767
0.5238,0,16.9963,26.7086,245.822,103.768
0.52384,0,16.9426,26.7865,245.821,103.769
0.52388,0,16.8994,26.8891,245.82,103.77
0.52392,0,16.9031,26.6118,245.821,103.77
0.52396,0,16.9009,26.4338,245.822,103.77
0.524,0,16.8564,26.5956,245.823,103.771
0.52404,0,16.8174,26.5478,245.824,103.771
0.52408,0,16.8025,26.4114,245.826,103.772
0.52412,0,16.79,26.6127,245.829,103.772
0.52416,0,16.8014,26.4085,245.832,103.772
0.5242,0,16.8006,26.4877,245.834,103.772
0.52424,0,16.7927,26.4044,245.836,103.772
0.52428,0,16.7751,26.3343,245.838,103.771
0.52432,0,16.7481,26.2264,245.841,103.771
0.52436,0,16.7112,26.29,245.843,103.77
0.5244,0,16.689,26.2993,245.846,103.769
0.52444,0,16.6891,26.2167,245.85,103.768
0.52448,0,16.6899,26.211,245.853,103.766
0.52452,0,16.6827,26.2435,245.856,103.764
0.52456,0,16.6756,26.4098,245.859,103.762
0.5246,0,16.6946,26.4297,245.862,103.761
0.52464,0,16.7292,26.235,245.865,103.758
0.52468,0,16.7301,26.1934,245.866,103.755
0.52472,0,16.6942,26.3241,245.867,103.753
0.52476,0,16.6688,26.2499,245.868,103.75
0.5248,0,16.6611,26.5385,245.87,103.748
0.52484,0,16.7015,26.5047,245.872,103.745
0.52488,0,16.7554,26.4531,245.874,103.742
0.52492,0,16.7796,26.4272,245.874,103.74
0.52496,0,16.7656,26.5242,245.872,103.737
0.525,0,16.7488,26.4294,245.871,103.734
0.52504,0,16.7338,26.3911,245.87,103.731
0.52508,0,16.7197,26.5057,245.87,103.729
0.52512,0,16.7242,26.3849,245.869,103.727
0.52516,0,16.7253,26.3918,245.869,103.724
0.5252,0,16.7173,26.2613,245.868,103.722
0.52524,0,16.6894,26.4184,245.867,103.72
0.52528,0,16.678,26.3656,245.866,103.718
0.52532,0,16.6823,26.4356,245.866,103.715
0.52536,0,16.7001,26.3593,245.865,103.713
0.5254,0,16.7074,26.1944,245.864,103.711
0.52544,0,16.679,26.3301,245.863,103.709
0.52548,0,16.6529,26.2131,245.862,103.707
0.52552,0,16.6334,26.3862,245.861,103.706
0.52556,0,16.6461,26.3394,245.861,103.704
0.5256,0,16.6713,26.2859,245.861,103.702
0.52564,0,16.6805,26.5152,245.86,103.7
0.52568,0,16.7009,26.3425,245.858,103.699
0.52572,0,16.7066,26.1685,245.857,103.697
0.52576,0,16.6722,26.2479,245.854,103.696
0.5258,0,16.6336,26.2085,245.852,103.694
0.52584,0,16.6119,26.1585,245.851,103.693
0.52588,0,16.6045,26.1931,245.851,103.692
0.52592,0,16.6096,26.295,245.851,103.691
0.52596,0,16.6322,26.1713,245.851,103.69
0.526,0,16.6413,26.2368,245.85,103.689
0.52604,0,16.6403,26.2701,245.849,103.689
0.52608,0,16.6419,26.3857,245.847,103.687
0.52612,0,16.663,26.1107,245.846,103.686
0.52616,0,16.6561,26.3681,245.845,103.685
0.5262,0,16.6569,26.3414,245.843,103.685
0.52624,0,16.6705,26.4834,245.842,103.684
0.52628,0,16.7054,26.3564,245.84,103.684
0.52632,0,16.7251,26.4932,245.839,103.683
0.52636,0,16.7382,26.2737,245.836,103.683
0.5264,0,16.7198,26.4562,245.833,103.683
0.52644,0,16.7091,26.4038,245.831,103.684
0.52648,0,16.7118,26.6907,245.829,103.683
0.52652,0,16.7586,26.6889,245.827,103.684
0.52656,0,16.8203,26.7532,245.825,103.685
0.5266,0,16.8686,26.6624,245.822,103.686
0.52664,0,16.876,26.7202,245.818,103.687
0.52668,0,16.8623,26.7556,245.813,103.688
0.52672,0,16.855,26.6737,245.809,103.69
0.52676,0,16.851,26.7055,245.806,103.691
0.5268,0,16.8534,26.7152,245.803,103.694
0.52684,0,16.8605,26.5289,245.8,103.697
0.52688,0,16.8442,26.8008,245.798,103.699
0.52692,0,16.8496,26.5668,245.795,103.702
0.52696,0,16.8484,26.6153,245.794,103.705
0.527,0,16.8423,26.7112,245.792,103.707
0.52704,0,16.8499,26.6957,245.79,103.71
0.52708,0,16.8664,26.5333,245.789,103.713
0.52712,0,16.8594,26.7016,245.788,103.716
0.52716,0,16.8568,26.7024,245.787,103.719
0.5272,0,16.8673,26.6671,245.786,103.722
0.52724,0,16.8789,26.7703,245.786,103.725
0.52728,0,16.8973,26.7116,245.785,103.728
0.52732,0,16.9083,26.8163,245.785,103.731
0.52736,0,16.922,26.738,245.784,103.735
0.5274,0,16.9267,26.7349,245.784,103.738
0.52744,0,16.9219,26.6547,245.783,103.741
0.52748,0,16.9046,26.8312,245.783,103.744
0.52752,0,16.9095,26.7384,245.783,103.748
0.52756,0,16.9223,26.8609,245.784,103.751
0.5276,0,16.9463,26.8525,245.785,103.753
0.52764,0,16.9679,26.6851,245.785,103.756
0.52768,0,16.9564,26.7598,245.785,103.76
0.52772,0,16.9338,26.8079,245.785,103.763
0.52776,0,16.9274,26.825,245.786,103.765
0.5278,0,16.9409,26.761,245.787,103.769
0.52784,0,16.9517,26.9343,245.789,103.772
0.52788,0,16.9735,26.7864,245.79,103.775
0.52792,0,16.9788,26.8922,245.791,103.777
0.52796,0,16.98,26.8293,245.792,103.779
0.528,0,16.9751,26.8361,245.793,103.781
0.52804,0,16.9688,26.7572,245.794,103.784
0.52808,0,16.955,26.7592,245.796,103.786
0.52812,0,16.9402,26.6636,245.798,103.789
0.52816,0,16.9195,26.6205,245.8,103.791
0.5282,0,16.8954,26.6997,245.802,103.792
0.52824,0,16.8879,26.7114,245.805,103.794
0.52828,0,16.8982,26.5203,245.809,103.795
0.52832,0,16.8882,26.5791,245.812,103.796
0.52836,0,16.8677,26.3634,245.815,103.797
0.5284,0,16.8242,26.5688,245.818,103.798
0.52844,0,16.8061,26.5411,245.822,103.799
0.52848,0,16.8166,26.3845,245.826,103.799
0.52852,0,16.816,26.4129,245.831,103.8
0.52856,0,16.8012,26.6046,245.834,103.799
0.5286,0,16.8088,26.5126,245.838,103.798
0.52864,0,16.823,26.4202,245.842,103.798
0.52868,0,16.817,26.461,245.845,103.796
0.52872,0,16.8001,26.5082,245.848,103.794
0.52876,0,16.7923,26.2952,245.851,103.793
0.5288,0,16.7685,26.4007,245.855,103.791
0.52884,0,16.7494,26.4112,245.858,103.79
0.52888,0,16.746,26.3103,245.861,103.788
0.52892,0,16.7397,26.4711,245.865,103.785
0.52896,0,16.748,26.5129,245.868,103.783
0.529,0,16.7708,26.5136,245.87,103.78
0.52904,0,16.7912,26.4252,245.873,103.777
0.52908,0,16.7863,26.5477,245.874,103.774
0.52912,0,16.7792,26.5707,245.875,103.771
0.52916,0,16.7828,26.4188,245.876,103.768
0.5292,0,16.7728,26.4919,245.877,103.765
0.52924,0,16.7599,26.379,245.878,103.762
0.52928,0,16.7384,26.5417,245.878,103.759
0.52932,0,16.7374,26.4218,245.879,103.756
0.52936,0,16.739,26.2835,245.88,103.753
0.5294,0,16.7161,26.21,245.88,103.749
0.52944,0,16.6708,26.229,245.88,103.746
0.52948,0,16.6326,25.9883,245.881,103.742
0.52952,0,16.5869,25.9923,245.883,103.739
0.52956,0,16.547,25.976,245.884,103.735
0.5296,0,16.5242,26.0375,245.887,103.732
0.52964,0,16.527,26.3036,245.889,103.729
0.52968,0,16.5774,26.1575,245.892,103.725
0.52972,0,16.6206,26.2065,245.893,103.721
0.52976,0,16.6348,26.2618,245.893,103.716
0.5298,0,16.6323,26.2205,245.892,103.712
0.52984,0,16.621,26.4573,245.891,103.708
0.52988,0,16.6413,26.3356,245.89,103.704
0.52992,0,16.6654,26.4129,245.889,103.7
0.52996,0,16.6838,26.4488,245.887,103.697
0.53,0,16.6953,26.2169,245.884,103.694
0.53004,0,16.6691,26.3664,245.881,103.691
0.53008,0,16.6438,26.4128,245.878,103.688
0.53012,0,16.645,26.4538,245.876,103.685
0.53016,0,16.6703,26.3503,245.874,103.683
0.5302,0,16.6837,26.3919,245.872,103.68
0.53024,0,16.6815,26.4756,245.868,103.678
0.53028,0,16.6838,26.3574,245.865,103.675
0.53032,0,16.6781,26.4743,245.862,103.674
0.53036,0,16.6818,26.5228,245.858,103.672
0.5304,0,16.7005,26.4983,245.855,103.671
0.53044,0,16.7187,26.4522,245.852,103.67
0.53048,0,16.7203,26.4258,245.848,103.669
0.53052,0,16.706,26.76,245.844,103.668
0.53056,0,16.7336,26.5964,245.841,103.668
0.5306,0,16.7683,26.6737,245.838,103.667
0.53064,0,16.7939,26.7175,245.834,103.668
0.53068,0,16.8089,26.7063,245.829,103.668
0.53072,0,16.8134,26.7336,245.824,103.669
0.53076,0,16.816,26.2869,245.82,103.67
0.5308,0,16.7616,26.4428,245.815,103.671
0.53084,0,16.703,26.481,245.811,103.673
0.53088,0,16.6841,26.4251,245.809,103.675
0.53092,0,16.6958,26.3937,245.808,103.677
0.53096,0,16.7112,26.7159,245.807,103.679
0.531,0,16.7583,26.6028,245.806,103.681
0.53104,0,16.8006,26.7062,245.804,103.683
0.53108,0,16.8296,26.4197,245.802,103.685
0.53112,0,16.8051,26.3985,245.799,103.687
0.53116,0,16.7496,26.4006,245.796,103.689
0.5312,0,16.7065,26.3651,245.794,103.692
0.53124,0,16.6922,26.2836,245.794,103.695
0.53128,0,16.6906,26.0436,245.794,103.699
0.53132,0,16.6598,26.3303,245.795,103.701
0.53136,0,16.6517,26.4144,245.796,103.704
0.5314,0,16.6853,26.3945,245.797,103.706
0.53144,0,16.7308,26.1462,245.799,103.708
0.53148,0,16.7262,26.4873,245.8,103.71
0.53152,0,16.7267,26.3151,245.8,103.712
0.53156,0,16.7264,26.4215,245.8,103.714
0.5316,0,16.7371,26.2831,245.801,103.717
0.53164,0,16.7362,26.4231,245.802,103.719
0.53168,0,16.7418,26.4136,245.803,103.72
0.53172,0,16.7542,26.2738,245.804,103.722
0.53176,0,16.7479,26.3274,245.805,103.724
0.5318,0,16.7347,26.3696,245.805,103.726
0.53184,0,16.7329,26.2439,245.806,103.728
0.53188,0,16.7267,26.1808,245.808,103.729
0.53192,0,16.7072,26.1969,245.809,103.73
0.53196,0,16.6883,26.3108,245.811,103.732
0.532,0,16.6957,26.613,245.813,103.734
0.53204,0,16.7602,26.4546,245.816,103.735
0.53208,0,16.8192,26.5352,245.818,103.736
0.53212,0,16.8475,26.6748,245.818,103.737
0.53216,0,16.8648,26.7043,245.817,103.737
0.5322,0,16.882,26.6768,245.817,103.738
0.53224,0,16.8929,26.5778,245.816,103.739
0.53228,0,16.8824,26.5255,245.815,103.74
0.53232,0,16.8542,26.5036,245.814,103.741
0.53236,0,16.8255,26.6102,245.814,103.742
0.5324,0,16.8254,26.6678,245.814,103.744
0.53244,0,16.8546,26.8403,245.815,103.745
0.53248,0,16.9103,26.5823,245.816,103.745
0.53252,0,16.9262,26.4732,245.816,103.747
0.53256,0,16.884,26.4293,245.814,103.748
0.5326,0,16.8189,26.236,245.813,103.749
0.53264,0,16.7504,26.5013,245.814,103.75
0.53268,0,16.7419,26.5874,245.816,103.752
0.53272,0,16.7945,26.3995,245.819,103.752
0.53276,0,16.8332,26.3925,245.822,103.753
0.5328,0,16.8294,26.4064,245.822,103.754
0.53284,0,16.8018,26.2279,245.823,103.755
0.53288,0,16.7553,26.3657,245.824,103.755
0.53292,0,16.7339,26.4615,245.826,103.756
0.53296,0,16.7568,26.3599,245.828,103.756
0.533,0,16.7846,26.4833,245.831,103.756
0.53304,0,16.8095,26.6085,245.833,103.756
0.53308,0,16.8395,26.4378,245.834,103.755
0.53312,0,16.8426,26.4282,245.834,103.754
0.53316,0,16.8206,26.299,245.834,103.754
0.5332,0,16.7783,26.2131,245.835,103.754
0.53324,0,16.7301,26.2017,245.836,103.754
0.53328,0,16.6976,26.0704,245.838,103.754
0.53332,0,16.6717,26.2003,245.84,103.753
0.53336,0,16.6708,26.2576,245.843,103.753
0.5334,0,16.6953,26.1933,245.846,103.752
0.53344,0,16.7148,26.1414,245.849,103.75
0.53348,0,16.7096,26.0334,245.851,103.75
0.53352,0,16.6747,26.1532,245.852,103.748
0.53356,0,16.6518,25.9595,245.854,103.746
0.5336,0,16.6292,25.9877,245.856,103.744
0.53364,0,16.6127,25.9997,245.858,103.743
0.53368,0,16.608,25.9597,245.861,103.741
0.53372,0,16.6066,26.0903,245.864,103.739
0.53376,0,16.6212,26.1308,245.866,103.736
0.5338,0,16.6476,25.9208,245.868,103.734
0.53384,0,16.6422,25.9991,245.869,103.731
0.53388,0,16.62,26.1363,245.87,103.729
0.53392,0,16.6208,26.2057,245.871,103.726
0.53396,0,16.6527,26.1169,245.872,103.724
0.534,0,16.6784,26.1961,245.873,103.721
0.53404,0,16.6916,26.2222,245.872,103.718
0.53408,0,16.6967,26.4612,245.871,103.716
0.53412,0,16.7292,26.3624,245.87,103.713
0.53416,0,16.7615,26.4175,245.869,103.711
0.5342,0,16.7811,26.6752,245.867,103.708
0.53424,0,16.8187,26.6329,245.864,103.706
0.53428,0,16.8569,26.5252,245.861,103.704
0.53432,0,16.8626,26.7795,245.857,103.702
0.53436,0,16.8748,26.7796,245.852,103.701
0.5344,0,16.8989,26.763,245.848,103.7
0.53444,0,16.9195,26.8126,245.844,103.699
0.53448,0,16.9333,26.8326,245.839,103.699
0.53452,0,16.942,26.6883,245.834,103.699
0.53456,0,16.9275,26.5803,245.829,103.699
0.5346,0,16.8874,26.6344,245.824,103.7
0.53464,0,16.8561,26.5969,245.82,103.701
0.53468,0,16.8448,26.7936,245.817,103.703
0.53472,0,16.8756,26.652,245.815,103.703
0.53476,0,16.9047,26.615,245.812,103.705
0.5348,0,16.9057,26.9463,245.809,103.707
0.53484,0,16.9301,26.8864,245.806,103.709
0.53488,0,16.9672,26.6532,245.803,103.711
0.53492,0,16.9636,26.9298,245.8,103.713
0.53496,0,16.9628,27.114,245.796,103.716
0.535,0,17.0032,27.2736,245.793,103.718
0.53504,0,17.0815,27.1938,245.79,103.721
0.53508,0,17.1407,27.2274,245.787,103.724
0.53512,0,17.1593,27.2377,245.782,103.728
0.53516,0,17.1499,27.2357,245.776,103.731
0.5352,0,17.1353,27.3845,245.772,103.735
0.53524,0,17.149,27.5406,245.768,103.739
0.53528,0,17.202,27.2651,245.765,103.744
0.53532,0,17.2239,27.5588,245.761,103.749
0.53536,0,17.2409,27.3405,245.757,103.754
0.5354,0,17.2322,27.4589,245.753,103.759
0.53544,0,17.2232,27.3051,245.75,103.764
0.53548,0,17.2058,27.2921,245.747,103.769
0.53552,0,17.1859,27.0699,245.745,103.775
0.53556,0,17.1452,27.1791,245.744,103.781
0.5356,0,17.1169,27.2033,245.744,103.787
0.53564,0,17.1178,26.9005,245.745,103.793
0.53568,0,17.098,26.9012,245.747,103.799
0.53572,0,17.0597,26.8886,245.748,103.804
0.53576,0,17.0257,26.9587,245.751,103.81
0.5358,0,17.0211,26.9226,245.754,103.815
0.53584,0,17.0343,26.8696,245.759,103.819
0.53588,0,17.0404,26.8753,245.763,103.824
0.53592,0,17.0351,27.0003,245.767,103.828
0.53596,0,17.0415,26.968,245.771,103.832
0.536,0,17.0539,26.8224,245.776,103.835
0.53604,0,17.0435,26.7871,245.78,103.838
0.53608,0,17.012,26.6744,245.784,103.84
0.53612,0,16.9672,26.6246,245.788,103.843
0.53616,0,16.9256,26.5232,245.794,103.845
0.5362,0,16.8902,26.6024,245.8,103.847
0.53624,0,16.879,26.708,245.807,103.849
0.53628,0,16.9008,26.5842,245.814,103.85
0.53632,0,16.9163,26.4733,245.821,103.85
0.53636,0,16.8963,26.4638,245.827,103.85
0.5364,0,16.8559,26.396,245.832,103.85
0.53644,0,16.814,26.3869,245.838,103.849
0.53648,0,16.7879,26.4576,245.845,103.848
0.53652,0,16.79,26.3543,245.852,103.847
0.53656,0,16.7929,26.3276,245.859,103.845
0.5366,0,16.7819,26.4012,245.866,103.842
0.53664,0,16.7719,26.3862,245.871,103.839
0.53668,0,16.7666,26.2469,245.877,103.835
0.53672,0,16.7463,26.3107,245.883,103.832
0.53676,0,16.7259,26.2984,245.888,103.827
0.5368,0,16.7132,26.3119,245.893,103.823
0.53684,0,16.7105,26.3187,245.898,103.818
0.53688,0,16.7124,26.2624,245.903,103.813
0.53692,0,16.7049,26.2596,245.907,103.808
0.53696,0,16.6887,26.1416,245.911,103.802
0.537,0,16.6576,26.3288,245.914,103.797
0.53704,0,16.6495,26.1143,245.917,103.791
0.53708,0,16.6367,26.1983,245.921,103.785
0.53712,0,16.6255,26.0524,245.923,103.779
0.53716,0,16.6002,25.9584,245.926,103.772
0.5372,0,16.5578,26,245.928,103.766
0.53724,0,16.524,26.1134,245.93,103.759
0.53728,0,16.5261,26.2417,245.933,103.752
0.53732,0,16.5668,26.4557,245.936,103.745
0.53736,0,16.6387,26.6247,245.937,103.738
0.5374,0,16.7201,26.4981,245.937,103.732
